"","Time","Nickname","Book_title","Author","Publisher","Genre","Summary","Opinion","Stars","Campus","Gender","Teacher_Assessment","Plagiarism_Source","Teacher_Assessment_2","Period"
"501","22/06/2018 19:36:04","tmk","Lisa in London","Paul Victor","Penguin","romance","The main character is Lisa and Michael.Lisa is a student.She is going to learn English in London.
In the morning , she goes to Delmore street.She meets Michael there. Michael is a professional cameraman. He fell in love at first sight Lisa. And  he find Lisa's abillity. Because he invitied Lisa so that he might act as a model.
But she declined the invitation because she thought  that she should learn English. After that , he invitied her  many time. At such time, his job's member is Susan. She persuaded Lisa. And  Lisa went to a tour of model's job. 
After that, Lisa consents model's job. so he promised Lisa to teach English.
And they were being attracted a little ,were folling in love, and they associated.
","It's easy for me to understand. This story is very happy end. It's good too.But I don't like a happy end. I like an unhappy end. Because I feel that unsatisfied. But I like a love romance story because I can learn many things . For example, what is a love? why dose need love for people? It's so exciting. I always think that I want to experience like this story. Accidently , a woman and a man are meet .And  they fall in love each other. They are very  happy. likes Michael and Lisa .But I think that their relationship doesn't continue lengthily. Because I think that Michael will have an affair. His good point is finding people's charming. So ,he is easy to fall in love . If he meet beautiful woman more than Lisa, he will have an affair. But Lisa is very beautiful. I afraid of thir an affair. I want to they are  happy forever.",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"502","29/04/2018 17:39:57","tmk","Washington Square","Henry James","Macmillan","romance","This story is set in New York City 1847 to1866.
Austin Sloper is a rich doctor. His wife is so beautiful and intelli gent .She bore my daughter and passed  away a little.Her daughter name is Catherine.She isn't similar to a mother.
She's neither beautiful nor intelligent , but she's very gentle.
Because her father is anxious about her if she get married any one.
Such time,she was invited the party of many young men gather.
So she meets Morris.He is young and very cool man.
Soon, they are com ing to love each other. They are com ing to think their marriage. And she introduced him to my father. Her father doesn't like Morris because he doesn't have a job and money. He assummed that Morris was the money aim.
And Morris found his job.But they parted because there are missing many times.
A few years ago, her father passed away.
Morris had tried to get back Catherine , but she haven't tried to this.
Because she isn't former Catherine.
She has her will in her life.","I think that ending isn't like.",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"503","11/05/2018 11:50:08","tmk","Little woman","Louis M.Alcott","Macmillan","children's literature","This story of main character is four people.
Meg is eldest daughter of a March family.She is sixteen years old.She's working as a private teacher.
Jo is second daughter.She is fifteen years old. She's working at aunt's house.
Beth is third daughter.She doesn't go to school.
Amy is fourth daughter. She is twenteen years old.She goes to school.
Their father went to a war because there are no enough money.
Four sisters tried to live strenuously.
For example, They give their mother  a christmas present and be provided the dinner for Lawrence of neighbor.
They spend this time modesting and enjoy ing.
But  their father return to this country from the war.Because he were sick.
They gave a letter from their father.
A letter is written what he is Washington now.
Their mother prepared money qu ickly and goes to Washington.
Four sisters lives strenuously ,but such time Beth becomes sick.
After all , Beth recovered , like that their father returned to their home.
Everyone's wish come true.","I read it when I am elementary school.Because it is easy for  me to read.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"504","18/05/2018 14:05:14","tmk","L.A.Detective","Philip Prowse","Macmillan","action adventure","The story of main charactor is Len.He's a detective in Los Angels.Len isn't busy and no work today.
Than Len was attacked by the man who doesn't know.
Len wakes up. And an old man is standing.He's Mr Blame.He's a very rich and bad man.
He asked Len to find his daughter, because he was send threatening letter what his daughter is caught.Len doesn't like Blane. But he think that helping her.
They arranged to meet and went to a place in threatening letter. And they tried to exchange her for money.But she resists and runs away with money by bus.The bus is going to San Francisco.Len decides to drive to San Francisco by car.
Several days  latter, he is in Francisco.And he find her in the building where is a school for poor children.She speak him what she doesn't want to go home.The money is for the school.
And she was handed a papers what her father is a criminal.
Len takes the papers to police.
So her father is at the police station.","It was short sentence.
Because It's difficult for me to translate.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"505","28/06/2018 11:17:32","tmk","Daniel Radcliffe","Vicky Shipton","Penguin","non-fiction","This is a book about Daniel Radcliffe .When he is twenteen years old , he played the leading role of a movie called Harry potter for the first time.
On 23 July 1989,Daniel Radcliffe comes into the world. His mother's actress. Because she know juvenile's difficulty. So his parents didn't want him to play juvenile's work.
First , he didn't want to do it too. But, he was suggested to a parents
's accquaintance and an audition.He passed it.
And he could give the role called Harry Potter in next audition. He is very happy because he liked book.
He likes acting with the special effects.
He appeared on Harry potter series.
After that, he makes myself movie in  Australlia.
He loves watching films ,perhaps he is going to be dirdctor.","It's easy for me to read this book because almost all contents of talk were understood.
First,when I seen this book of cover , I think that I know this face. Because I have seen all Harry Potter films and love it.But I don't know his name.It might be possible to know this time.
In Harry Potter films ,I like the best person Emma.Because she is so beautiful and cute.These day, I often watch her from advertisement of a movie. I want her more player an active part.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"506","05/07/2018 14:27:45","tmk","Ali and his Camera","Raymond Pizante","Penguin","action adventure","The main character of this story is Ali. He lives in Istanbul,a big city in Turkey.He likes to take a picture.But he isn't rich and he dosen't have a camera. He always takes a picture in his mind. So he decided to work to buy a camera.
One day, he has saved his money stolen.But he doesn't tell  his parents it accident. And  he decided to save money onece.He isn't rich,but his mind is rich.He wants to live positive in his life.
Through an encounter with various people, he thinks what is good picture and he takes one first step to become a great cameraman.","I think that this book is so wonderful . Ail has so
 I'm thinking about what is life? what  should I do in my life? 
I want him be great the cameraman. He can it.
Now, I don't have a dream.Because I long for him who run after a dream. Some time,I want to find Ideal myself.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"507","17/05/2018 14:19:00","tmk","Washington Square","Henry James","Macmillan","children's literature","This story is set in New York City 1847 to1866.
Austin Sloper is a rich doctor. His wife is so beautiful and intelli gent .She bore my daughter and passed  away a little.Her daughter name is Catherine.She isn't similar to a mother.
She's neither beautiful nor intelligent , but she's very gentle.
Because her father is anxious about her if she get married any one.
Such time,she was invited the party of many young men gather.
So she meets Morris.He is young and very cool man.
Soon, they are com ing to love each other. They are com ing to think their marriage. And she introduced him to my father. Her father doesn't like Morris because he doesn't have a job and money. He assummed that Morris was the money aim.
And Morris found his job.But they parted because there are missing many times.
A few years ago, her father passed away.
Morris had tried to get back Catherine , but she haven't tried to this.
Because she isn't former Catherine.
She has her will in her life.","It is difficult for me to understand character.
so I don't like it.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"508","12/05/2018 00:08:56","rino","the picture of dorian gray","oscar wild","Macmillan","historical fiction","Henly and Basil were good friends who studied at the university.
baysil was the artist I coud paint the best picture ever.
Which is because of a boy.His name was Dorian and he was young and very beautiful.Also Baysil refused.Henly met Dolian and talk about his life in various ways.
Baysil drew a picture of Dolian,but he was not pleased.
Because he thought that he was young and beautiful so that sorrounding people cared about himself,and he hopes that the painting should take his age instead of himself.
that wish will come true.
The picture was wrinkled after a day and it became ugly and did bad things and become cruei face.But he remainded young aand beautiful.
he kept hiding the picture,but he was afraid to find it by second and tried to break the picture.
When he broke the picture he returned to the real form and died.
","this story was very sad.
I didn't think there would be such a story.
It seems not to be very popular in Japan.
",2,"Saitama","Female",2,"",NA,NA
"509","08/06/2018 01:44:21","rino","the picture of dorian gray","oscar wild","Macmillan","mystery","Henry and Basil was good friends who studeied at the university.
Bayzil was the artist.I could paint the best picture ever.
Which is because of a boy.
His name was Dorian and he was young and very beautiful. Althou Baysil refused.
Henry met Dorian and talk about his life in various ways.
BAysil was drew a picture of Dorian, but he was not pleased.
Because he thought that he was young and bwautiful so that sorrounding people cared about hinself, and he hopes that the painting should take his age instead of himself.
THat wish will come true.
The picture was wrinkled after a day and it become ugly and did bad things and became crusl face.
But he remainded young and beautiful.
He kept hiding the picture, but he was afraid to find it by second and tried and break the picture.
When he broke the picture he turened to the real form and died.
","I think this story was sad story.
It is because he thinks that Basil wanted to purely painting.
And I think Dorian was just proud of his beauty and youth.So, I think Henly is bad people.
I don't like people like Henly.
Dorian reflected on bad things, but in the end his died.
I though it was a mirror cares.
And it was a piece to Dorian who had a free way of living.
SO, I think that I wanted to be a human being who can distinguish between mistakes.
Finaly, there are not so many bad-end works in Japan.
SO,I think very interested.
 
",4,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"510","19/06/2018 18:04:37","rino","the prisoner of Zenda","anthony nope","Oxford","action adventure","this book is about Europe in the 1980.
This is a smart man called Rudolph and a new king called prince Rudolph.
They are brither-in law.
Prince Rudolph will be in a coma after being poisoned by prince Stralsa who aimed new king.
Rudolph Rassendyll was chosen as its subtitute.
In order to avoid being a folse king.
The survant asked Rudolph Rassendyll to marry Princess Flavia.
At first, Rudolph Rassendyll was not in favor of deceiving.
But he fell in love with the gentleness and beauty of princess Flavia.
During that time, Rudolph Rassendyll fought against prince Stralsa to save prince Rudolph.
He was injured.
 But I was able to help prince Rudolph safely.
Prince rudolph came back, so Rudolph Rassendyll and Princess Flavia had to break up.
Although they loved each other,they decided to break up for the country.
They are returning to their original life and a living peaceful life, but they was exchanging letters once a year.
","I think that this book is contains not only adventure but also romance novel.
And I think that they liked each other very much.
So, they gived up for country.
This is good story and sad story.
Rudolph is very kindness boy .
Otherwise, you will not do anything.
Itis the book that made me feel the class system of Europe.

",4,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"511","05/07/2018 09:45:37","rino","Anna and the fighter","Elizabeth Laird","Macmillan","historical fiction","Anna was woken up by his father and headed for the station．
She going to visit her aunt.
The way to the station was very long.

She was told my father that he should not talk with people he did not know.
While she was asleep, carriage with a scary face and a tall man was on board.
The man spoke to her and said that Naira had already passed.
Naira was very sad.
Then the man said he would help Naira.
However, he was on the newspaper he had as """"a dangerous man""""
She was very scared but could not escape.
His name is Sam.
They went to the hotel. 
There was a friend of Sam. 
They made me very tender.
The next day, Sam took Anna to a big building．
So Anna learned that Sam is a boxer．
He is famous boxer.
They said that Sam is a very nice person, he jumped into the house of fire and helped his child to look like his face got angry.
Sam won the game well.
Anna apologized for what he misunderstood about Sam.
After that, I went to Naira and I was able to meet my lady safely.","l think that this book is very interested.
One reason is I think Sam is bad man.But he is very kind and funny.
The face is scary but the contents are very nice people
I was surprised there.
I thought that it should not be judged by appearance.
Another reasons is good-end story.
Recently I was reading a bad-end book.
So I was happy.
I think I was scared on the way but I'm glad I could go to my aunt's house safely.
",5,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"512","11/05/2018 23:12:43","rino","the　black　tulip","alexandre domas","Macmillan","historical fiction","This book is about a rich youngman""""Cornelius""""and a old grandph """"Isaak boxtel""""who will rise a black tulip.
They are gardener.
One time,it was reported from the president of the flower society that a prize of 100,000 gilderds will be given to those who raised the black tulip.
It is very difficult to raise a black tulip.
Isaac Boxtel jealous of it tried to rob Alexandre's tulip.
Alexandre was put in a prison for committing a crime.
At that time,he met a beatiful women named Rosa.
When he was about to be killed he entrusted Rosa with a black tulipbulb.
Rosa appealed the Cornelius's innocence to prince.
After that,innocence was proud and the two get a prize and lived along well.

","I reaf this book and thought that I should not do bad things.
And I think it was good to end with a happy ending.
",4,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"513","22/06/2018 14:02:50","rino","claws","john landon","Macmillan","fantasy","Larry worked as a cook.
He thought he wanted more stimulation for his work .
So he will quit his job at once.
He likes to climb a mountain.
At such time,　he found an advertisement that is a newspaper.
“cook wanted”
That was “I am looking for a creature called Toruk live in Afghanistan, looking for someone to work as a chef there.
He looked at it and thought he fitted himself.
The creature was nine feet tall.
It has black eyes and long beak like a bird, but it did not have wings.
And it has a hairy body.
He applied for the job and passed.
I headed for the mountain in Afghanistan right away.
He asked mountain tourists about the Toruk.
Tourists talked about people who were killed by Toruk.
And it taught me that the weather in the mountain is bad.
They One morning, when I got early I heard a voice, and when I went outside the tent I found a footprint of Toruk.
Footprint followed mountains.
The professor went searching by himself.
They went searching because the professor did not return.
Then the professor was full of blood and fell on the path.
The professor passed away as it was.
","I was excited ti read this book.
One reason is , Is there really a creature called Toruk.I didn't heard it.
so, I was fun to read.
Another reasons are , I was interesting in the mountain adventure.
I want to climb a mountain.
So, I was able to know about the difficulty of mountain climbing.
 
At the end I am sorry that the professor died and it was a bad end.
After all, I did not know whether there was toruk, but is was an interesting book.
I also wanted to see if possible.
",4,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"514","24/05/2018 16:01:59","mri","Ghost in the guitar","Paul shipton","Penguin","mystery","Katy and her boyfriend Tom were happy in the band, Steel City.
One day, Katy broke down Tom’s guitar.
Katy brrowed some money from her sister who is a university student studying history.
Katy and Tom went music shop, but there are a lot of expensive guitar.
After a short time, the shop owner brought an old guitar. This was cheaper than others.
So they decided to buy one.
However, Tom gets a new guitar and the trouble begins. Suddenly he can play very well, but he seems to be a different person. He always angry.
Katy visited previous owner.    
She heard the truth that Previous guitar’s owner David played the guitar very well.
He died of traffic accident after a competition..
Tom were possessed by David ghost. She was very afraid.
To stop repeating a history, when Tom played the guitar in the competition,
she went on a stage and broke down the guitar.
After a short time, real Tom was back. She could help him.

","It is interesting.",3,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"515","15/07/2018 16:36:39","mri","Rich Man, Poor Man","T.C JUPP","Macmillan","fantasy","One day, Adam received a letter from his son, Saul who left the village two years ago.
Saul is making a lot of money in a foreign country, and he sent A money order to his parents which is worth one hundred pounds.
Next morning, Adam went to Darpur and walked to the post office.
The official asked Adam to show his Identity Card, but he can not understand, and he couldn't be given money.
After that he could notget money soon.
Adam felt old and he felt poor again.
Finally, he got only 10 pounds because of a long migration. 
","It is a little sad story.
I wish he has happy life.
I want to be a onthe future.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"516","27/05/2018 21:36:01","mri","Brazil","Susan Holden and Alberta White","Macmillan","non-fiction","Brazil is the country that changing quickly. It has modern industry like energy, electronics, cars, airplanes, and information technology. 
There are lots of natural resources like iron, oil, and rubber.
It is the largest country in South America, and the fifth largest country in the world.
Many people speak Portuguese, but some people speak Spanish and indigenous.
Amazon rainforest is the largest ecosystem in Brazil and it is the biggest rainforest in the world.
But many trees have been cut down. It is problem.
Lots of country wanted Brazil to be their colony. Because there are trees, gold, silver, and sugar. There were many wars over these resources. But Brazil belonged to Portugal for 200 years.
This book tell us about Brazil’s history, economy, and ecosystem.
","I have never been to Brazil, but I feel I went to Brazil after read it.
I want to touch nature in Brazil, I want to know Brazil more.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"517","14/07/2018 23:58:00","mri","Lucky Number","John Mine","Macmillan","fantasy","Café Colombo is always busy. Charlie does not sit in Café Colombo.
He sits on the pavement outside Café Colombo. He sits on a small box.
He want to be rich. He want to sit in Café Colombo and drink coffee.
He is a shoeshine boy. He does not go to school.
He works all day.
One day, an old man walks slowly along the pavement.
The old man is carrying a large board. The old man was selling lottery tickets.
 He got lottery ticket by chance and brought his house.
Charlie has no father and has younger brothers and sisters.
His mother needs money.
Surprisingly, It is the winning ticket. 
They must have happy life.
","This book made me happy.
I think that Charlie is so strong. He has no father and has a lot of brothers and sisters.
But he didn’t say complain.
I respect him.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"518","10/05/2018 12:12:37","mri","shootingstars","Polly Sweetnam","Macmillan","other","
Lisa and Alice are good friends.they are going to an island in Greece.
When they wached TV,there were Mattl epardi on the screen.Lisa likes him.
Lisa and Alice are going to stay the Hotel Oracle.they are enjoy here.
One day,they heared a rumor that Matt Lepadi and Claudia Carman who are Claudia's fiancee  are staying on this island.When Lisa on the balcony,she saw two peaple on the balcony of the hotel Astra.they quarrel.Lisa are impatient, but She know this is practice their scens after fight.
This was nice trip for them.","This is funny story.I want to trip with my friends because I read this.",1,"Saitama","Female",0,"copied from herself and apologized via email",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"519","14/07/2018 23:52:57","mri","Speed Queens","Rod Smith","Pearson","non-fiction","Danica Patrick is not very tall. But she is strong racer.
She is the first first female of an Indy car race.
She moved to England. Some of the male student were not very friendly. 
But she is strong. She was famous.
Milka Duno started to race at twenty-four years old.
She went to university and became engineer.
She liked to look at car's engines, and she liked to driving.
In 1999, she said goodbye to her family and went to the skip Barber Racing School in the United States. In 2007, 24 Hours of Daytona race she finished second. This was the best finish for a female driver in that race.
","I got courage from this book. I knew that there is some strong women.
Female who are introduced in this book, can make female happy around the world.
I want to be a female like them.
",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"520","14/07/2018 23:55:27","mri","David Beckham","Bernard Smith","Pearson","non-fiction","David Beckham played for Manchester United and Madrid. He was captain of England.
But the fans in every country. Why he world famous? This his story.
David’s photos is often in the news papers and on television, and not only for football.
People see him in this coat, in those shoes, with that telephone, and then they want to have those things too. He makes a lot of money every year from advertisements.
People like reading about him, his family, his houses, his cars, his hair.
Children in many countries know his name. They play football in his shirts.
They want to be famous. They want to be David Beckham.
","Before I read this, I didn’t know why David Beckham so popular around the world.
I was not interested in him.
But, after I read this, I knew that he has a lot of charms.
I want to know about him more, and I want to be a person who is loved everyone like him.
",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"521","15/07/2018 00:00:52","mri","Ski Race","Eleanor Jupp","Macmillan","fantasy","Sue, Rebecca and their friends are going to ski.
Sue and Rebecca love skiing. They are good at skiing.
Everybody is at the ski hire shop. Sue and Rebecca are choosing their boots and skis.
Then, the ski lift is taking them to the top of the mountain.
They are going to ski down the piste from top of the mountain.
Sue and Rebecca are good skiers. They don’t fall over.
David and Mark are watching them. They are good skiers.
There is going to be a race.
Sue and Rebecca are skiing fast. David and Mark are also skiing fast.
Finally, Sue and Rebecca won.
","I haven’t never been skiing.
But I want to ski with my friend after reading.
I think rival make us strong. This story tell me this.
",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"522","14/05/2018 13:45:38","mri","Lisa and Alice are good friends","Sorry,I forget.","Macmillan","other","Lisa and Alice are good friends.they are going to an island in Greece.
When they wached　TV,there were MAttLepardi on the screen.Lisa likes him.
Lisa and Alice are going to stay the Hotel Oracle.they are enjoy here.
One day,they heared a rumor that Matt Lepadi and Claudia Carman who are Claudia's fiancee  are staying on this island.When Lisa on the balcony,she saw two peaple on the balcony of the hotel Astra.they quarrel.Lisa are impatient, but She know this is practice their scens after fight.
","It is interesting story.
I want to take a trip with my friends.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"523","17/07/2018 01:33:14","mri","The Lost Ship","Stephen Colbourn","Macmillan","mystery","This is the captain of the ship. He writes about the weather and he writes abou the ship. 
The captain and all the men are on deck. They are looking at the strange ship.
There is no answer from the ship. They row across to the strange ship.
There is nobody on deck.
There is food on the table. But who is going to eat the food?
There is water in the jug. But who is going to drink the water?
The ship's log book is open.
He picks the photograph up. It is a photograph of a man.
It is a photograph of himself.
Then, he can't back to the his ship forever.","It is scary story.
I read this book at night, so I can't sleep for a while.
But this book fit the season. I can avoid heat.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"524","14/07/2018 10:25:27","shun","Night at the Museum","Lynda Edwards","Scholastic","fantasy","This story is very fantastic story. Main person of this story is Larry Daley. At first, Larry did not have a job. But, he got a new job. It is a night guard. He started to work as a night guard at the museum of natural history. First day that he is working, he noticed a problem. Dinosaur's bones are lost. He was looking for them in the museum. Then, dinosaur that makes only bones walking in the museum. He was surprised. But, not only dinosaur's bone moved. In any case, many animals, bronze statues, etc...  Many exhibits moved in the museum. He was helped for Teddy Roosevelt. He is exhibits too. But he is clever. So, Larry borrowed Roosevelt's cooperation. He passed first day. Few days later, he understood a secret of the museum. Exhibits in the museum moved at the night. And this problem was happen for the tablet that has special power. One day, he worked. He noticed """"The tablet was stolen!"""" It caused old men who working at the museum before Larry comes. Larry that with exhibits fought old men. And Larry won. The tablet came back to the museum.  ","I think This story is so funny. But if I am Larry, so scary. He fight alone at first night still meet Roosevelt. I can not do it. He do not have a job at first, so I thought """"Maybe, is he a bad person?"""". But I finished to read This story, he changed strong person in my mind. So I will become Larry.    ",5,"Saitama","Male",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"525","11/07/2018 23:21:32","shun","The Umbrella","Clare Harris","Macmillan","romance","The title of this book is """"The umbrella"""" . This book is a mystery and love story novel. This story is about girl student who bought red smart umbrella. She name is Carla. She bought 10 dollars umbrella for 7 dollars. She thought a lucky day. She went to cake shop. She wants to buy some cakes for her little brother. She leaves her red umbrella near the door. The red umbrella was stolen when she left the store, and it became an old umbrella. When she is walking in the city, She meets a young man who knows that old umbrella. She talked with the young man at a cafe and became friends.","I was jealous that the umbrella she bought was discounted. She is the same as me, a student at the university. I also like to make something like her and want to make friends. She has her umbrella just stolen in the story. On the other hand, three days ago, I lost my key of my bicycle  on campus. So, I can understand her feelings that an umbrella was stolen. I want you to find it soon. What kind of person stole it. It is pleasant to know that there are friends who are looking for it more than that anxiety. I'm glad that I finally found her umbrella. ",4,"Saitama","Male",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"526","07/06/2018 14:08:01","shun","Death in the Freezer","Tim Vicary","Oxford","mystery","This story's main person is Ellen Shore. She has a young brother. His name is Al. Al was born when Ellen was six years old. Her parents are very pleased to have son. But Ellen is not pleased. So she always hate him. Some years pass, they become adults. Al begins a rock band and makes records. He is famous and rich at soon. But Ellen is not famous and rich. She spends a hard life. Because she doesn't have husband but has three children. And she has very little money. One day, she finds Al inside the glass case. His face is blue. But he is not dead. It is cold sleep. So he is frozen in the machine. At first, she is very surprised. But she is angry. Because he is not kind and don't help about money. Finally decide to kill him and turn off the machine. After she killed him, she becomes famous as """"Woman who killed dead man"""". Then she is put on trial. But she doesn't win.      ","In my opinion, this is so scary and sad story. But they have a problem each other. And they are strange people each other. If someone help them, their future would be change. For example their parents...  I have a young brother. Through this story, I think family's or brother's relation is very important.",4,"Saitama","Male",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"527","01/06/2018 03:54:36","shun","The Monkey's Paw","W.W.Jacobs","Oxford","fantasy","Mr White's family wait old Mr White's friend. His friend's name is Tom Morris. He worked in India. When Tom Morris came to Mr White's house, Mr White's family so pleased. Because the story that Morris talked is very funny. The little family listened with interest to visit this visitor from far away and he told them many strange stories. Pass a little time, Mr White said to Morris """"Come on, Mr Morris! Tell us about a monkey's paw"""". Mr Morris gave the monkey's paw. According his story, """"This paw is magic because it can be give three wishes to three people. But these three wishes do not bring happiness"""". In the midnight after Mr Morris go out this family's house, Herbert(Mr White's son) wished and said """"  Wish for thirty thousand pounds"""". Then it happened nothing. But next day, Herbert died at the factory that he worked. The family got thirty thousand pounds from the company that he worked. Three days later, Mrs White wished Herbert come back to their house. And house's door was knocked someone. Mrs White believed that Herbert come back. But Mr White felt scary. So he wished """"I don't want to see Herbert!"""". Stop knocking door. They come back ordinary life. ","This story is so scary for me. But there is a lesson through this book. It is """"we must not want many things"""". In the story, Herbert wishes """"Wish for  thirty thousand pounds"""". Next day, Mr and Mrs White get thirty thousand pounds by death of Herbert. In other words, they paid a big price for their desire. So in my opinion, maybe, big desire and big price are one pair. Perhaps,the too big desire destroys oneself.",4,"Saitama","Male",4,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"528","31/05/2018 11:55:30","mike","Surfer!","Paul Harvey","Penguin","action adventure","Nick is a main character. He want to go to Australia for three months to take part in the surfing competition. But his father and mother didn’t like his plan. Because they want him to go to college and he doesn’t have enough money to go. So he decided to take part in the surfing competition in local beach. If he win, he can get a thousand pounds. However there are a lot of rival. Then ha get a new board to beat rival. 
As a result, he gets the first prize. His father watches his activity and he allows Nick to go to Australia. They promised that Nick returns  after competition and win that competition.","I think the judges have good eye. They watched good surfing of Nick without only watching result. 
And l think Nick ‘s father has a generous mind. I want to become like him.",5,"Saitama","Male",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"529","05/05/2018 23:56:15","mike","Newspaper Boy","John Escott","Macmillan","non-fiction","A boy whose name is Toby is main character. Every morning he delivers newspapers to people’s houses. One day he finds Mr Spry’s house which the light is on. There are thieves in his house.They are robbing his shop. Toby and Mr Spry set up a trap to arrest the thieves.As a result, they are able to arrest the thieves.
A few months later, Toby delivers newspapers as usual. The new owner asks for help moving the desk. Then Toby find a old newspaper cutting about a bank robber,George Elton in the drawers. Toby suspects that the new owner is George Elton because he has a beard and rich.But it is mistake. The new owner was policeman. So he keeps newspaper cuttings.","I think Toby is very clever. However I don’t think we should judge people by their looks.It is important to pick and choose informations.",3,"Saitama","Male",4,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"530","14/06/2018 11:53:25","mike","Ali and his camera","Raymond Pizante","Penguin","romance","Ali is a main character. He likes taking photos, however he doesn’t have a camera. He takes photos in his head. 
He works at the market to buy a camera. 
One day, an old woman gives camera to Ali. It’s her son’s camera. So he takes many photos and shows them for newspaper company. But his photos are not used. Next he goes to a small photography shop. He decides to learn here. The shop’s owner teach him many skills and Ali learn quickly. 
The owner hands in Ali’s photos to the newspaper company without Ali’s permission. The photo admits and Ali is going to start taking photos for newspaper. ","I think it’s important to have a mind that doesn’t give up. Ali doesn’t give up taking good photos. He loves taking photos very much. So he can continue taking photos if he faces the problem. I learn a lot of things from him. I want to have things that I can continue loving.",5,"Saitama","Male",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"531","11/05/2018 22:36:00","mike","L.A. Raid","Philip Prowse","Macmillan","fantasy","A main character is a man whose name is Lenny Samuel. He is a private detective. A sunny morning, he saw robber with a duck’s face when he saw a woman with long blonde hair. Ronald Carter who is the President of the First City Bank was attacked by robber for five times. So he asks Lenny to find the robber. Lenny guesses where the robber aims looking a city map. But he can’t arrest the robber. Then he arrested by the police because he didn’t stop at the red light when he find the robber. He stays his office, but he can’t work as a private detective. Suddenly two people in duck masks are coming in his office. They says we’re the bank robber. However, they are not robbing banks for themselves and don’t keep the bank’s money. Carter is the true criminal. Lenny send a letter to the police and Carter is arrested. He is a detective again.","I could not guess the development of this book. 
I think Carter is a bad person, but he is clever. In other words, he is cunning.",4,"Saitama","Male",4,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"532","20/04/2018 16:39:47","mike","Dangerous Journey","Alwyn Cox","Macmillan","action adventure","Four adventurers are in forest. Suddenly, it starts to rain. So, they ride on a track and go home. On the way back home, there is the broken bridge. They think the way to across the bridge. They tie the rope on both sides of the river. A person become the captain and carrying three people  one by one person. Unfortunately, the boat hit a big wood when the last person are carried. Two people flows to the waterfall. Fortunately, there is rock and they jump for the rock. A person who across the bridge call for help on the radio. Finally, the helicopter is coming soon and they can go home.","When we travel dangerously , we should have a means ready to call for help at once",2,"Saitama","Male",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
