"","Time","Nickname","Book_title","Author","Publisher","Genre","Summary","Opinion","Stars","Campus","Gender","Teacher_Assessment","Plagiarism_Source","Teacher_Assessment_2","Period"
"260","20/04/2018 14:17:04","kensuke","Newspaper Boy","John Escott","Macmillan","children's literature","There is newspaper boy. His name is Toby. One day, He was caught by two thieves when he came to the house of Mr Spry to do a paper round.
Two thieves took money and were going to escape. But Toby say that an accident happened on a road to escape , and there are the police.
So, two thieves went in a electric factory and were going to escape.
But the clectric factory got a security function newly , and a report came to reach the police when a suspicious individual entered it. 
As a result , two thieves were caught. Wisdom of Toby arrested two thieves.","I thought that if I were to be Toby , I can not take the action like Toby.",2,"Saitama","Male",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"261","11/05/2018 14:16:36","kensuke","L.A.Raid","philip Prowse","Macmillan","other","Lenny Samuel is a detective.But he doesn't work for the police.He is a Private detective.When he went to the First city bank,he saw  someone with a duck's face was coming out of the bank.The person is bank robber.The bank owner, Carter employed Lenny Samuel. The robber has robbed a lot of money for a week.Lenny Samuel can't catch the robber because the robber is cleverer than Lenny Samuel.One day,the bank robber came to Lenny's house.The bank robber was employed by Carter.","This story is very interesting. Robber is clever.I thought this story is must interesting.",2,"Saitama","Male",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"262","24/05/2018 23:03:12","minako","SUPERBIRD","Brian Tomlinson","Cambridge","fantasy","Twenty years ago today Superbird crashed into a hill in the middle of a desert. Such news was broadcasted by a space steller radio program. Five people who took superbird twenty years ago seemed to have died. But,only a female called Mary was surviving and was staying at the earth for a while. This radio program is that Mary who returned safely told about those days. After Mary arrived at the earth,she was on the strange bed,and a golden hair person and a dog took care of herself. And Mary returned to her star. One year later,Mary left for the earth again,but,Captain Lake raised various problems. But,Mary enjoyed a global travel, and it's welcomed from the President of the United States of America,too,and Mary was returning to a star again.","First,I was thinking that this story is alien's story. But,I was surprused at story of a alien's look. It was the story that I don't have that by now and was fascinating.",5,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"263","07/06/2018 11:23:08","minako","The Scarlet Letter","Nathaniel Hawthorne","Penguin","other","In the 1600s, Boston, Massachusetts, there is a woman who is Hester Prynne. She entered the prison. And there was a baby in her arms and a big, red letter """"A""""on the front of her dress. Red letter """"A""""is adulteress mean. She had a husband in the old days, but some years back, his information is unknown. But she got pregnant, and her baby's father is not her husband. So she was arrested for adulteress sin. But her husband changed his name, and it appeared. He was informed the circumstances, he searched her baby's true father. Actually, her baby's father is the minister in the village. She loved the minister. But she didn't say the fact. Because the minister had a high popularity. But her husband, Roger Chillingworth, found out the truth. And he hunted down the minister. The minister confessed his sin and he died. Many years later, everyone died and Hester's daughter,Pearl, lived happily.","First, I didn't know the title """"The Scarlet Letter"""". But, as I read this book , I understood the title's mean. I was surprised that Pearl's father is a close person. And I was surprised that the minister confessed his sin and died at last. It was difficult for me to read this book, but there was a value to read. This story was very interesting.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"264","15/05/2018 14:00:01","minako","The House on the Hill","Elizabeth Laird","Macmillan","romance","It was a beautiful summer evening. Paul walked near the river. He wanted to be a writer and work for a newspaper, so he studied very hard. Suddenly, he met Maria who was standing alone. He talked with her, and falled in love. And, Marriage is promised. But, after few days, she didn’t accept marriage. Because her house was riches very much, and the world two people live with Paul of livening with a poor mother was different. After few days, he knew her marriage by a newspaper. He was very sad. But, when we wrote a story in the newspaper and won the victory, we can have money. He wrote a story and won the victory, and got an offer from a newspaper company and got a job after that, and a name of Paul was known. Several months later, the news that Maria’s mother died and Maria escaped from her husband came. He wanted to talk with her, so he went to her house and achieved reunion, but Maria became cruel just like a different person. Paul decided to break up with her.","I thought Paul who did him’s best for Mary was cool. It was surprised at the end of a story.",4,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"265","29/04/2018 17:13:53","minako","Wuthering Heights","Emily Bronte","Macmillan","other","In 1801,Rock Wood emigrated to “Slash Cross”,and he visited Wuthering Heights,but he felt that the residents relation is discomfort. In the past,Mr.&Mrs Earnshaw lived in Wuthering Heights”. On some days,Mr.Earnshaw received Heathcliff who is an orphan as the family. Mr.&Mrs Earnshaw had a child as Hindley and Catherine . Heathcliff fell in love with Catherine,but Hindley didn’t like Heathcliff. After death of Mr.&Mrs.Earnshaw,Hindley hated Heathcliff,Catherine got married to rich Edger and Heathcliff disappeared. Soon,Heathcliff returned to Hindley,Catherine and Edger to achieve revenge. And,Heathcliff was revenged on them and their children one after another. Rock Wood knew it,and he left “Wuthering Heights”. But,for a while he visited there,everyone seemed happy. Because Heathcliff became insane with love and hatred to Catherine,and he passed away. Now,Heathcliff may wander Wuthering Heights with Catherine.
","It was very hard to read very famous story in English. But the contents were very substantial,and it was very valuable. And more,I’d like to read a lot of books in English.",5,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"266","13/05/2018 17:35:40","minako","Diamonds are forever","Ian Fleming","Macmillan","action adventure","James Bond of a British Seacret Information member is commanded explication of a diamond smuggling channel from boss M. Bond pretended to be a courier of a diamond,carried a diamond to New York by guide of enemy’s Tiffany Case,and he succeeded to make her company. As it was being checked,Bond found out that it was the American gangster company spangled set that a smuggling channel was settled. Bond advanced an investigation to Las Vegas and found out the character of ringleader ABC with the mysterious organization. Bond escaped from the United States by queen Elizabeth with Tiffany,and subverted Kidd and Wint of a killer of organization and also subverted ABC on the ship,and Bond made a smuggling channel be annihilated.
","First, I was worried whether I could read thick book, but I can't take my eyes off such as a situation of strategy and a situation of a battle was very fascinating.",4,"Saitama","Female",4,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"267","03/05/2018 10:57:39","saki","In the Frame","Polly Sweetnam","Macmillan","other","The end of Lisa and Alice's holiday, they are on the airport bus to go back to England. In the bus, there is a woman who has two small children, a lot of luggage and pushchair.They talk to her and help her. Her name is Vera Brownlow. She goes with Lisa and Alice because the destination same as Lisa and Alice. Arrive at the England airport, Alice hears two customs officers talking by chance. She is surprised because the content is that Vera is an art theif who steals paintings from the island museum.Then, Vera is caught by the customs officers.And, children are safety and paintings are found.","I think it is good that Vera is caught and children are safety. And I think that Lisa and Alice's one day is hard but it is a little interesting.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"268","21/05/2018 13:48:52","saki","Ski Race","Eleanor Jupp","Macmillan","sport","On Sunday, Sue,Rebecca and their friends go to their holiday chalet. They are going to ski and they are good at skiing. On Monday morning, they go to the ski hire shop. Then, Sue and Rebecca ski. David and Mark that they also good skiers see them. On Wednesday morning, they know a race on Saturday and everyone want to win. The day, David and Mark undo a screw on one of Sue's skis while Sue and Rebecca eat lunch because they want to win. So, at race, Sue falls and they fall behind. But they repair Sue's ski and they can ski again. And they come first and they win the race.","I dislike cheating for own profit. So it is good story for me because Sue and Rebecca that they are fair and square were champion.",2,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"269","21/05/2018 13:48:39","saki","Ski Race","Eleanor Jupp","Macmillan","sport","On Sunday, Sue,Rebecca and their friends go to their holiday chalet. They are going to ski and they are good at skiing. On Monday morning, they go to the ski hire shop. Then, Sue and Rebecca ski. David and Mark that they also good skiers see them. On Wednesday morning, they know a race on Saturday and everyone want to win. The day, David and Mark undo a screw on one of Sue's skis while Sue and Rebecca eat lunch because they want to win. So, at race, Sue falls and they fall behind. But they repair Sue's ski and they can ski again. And they come first and they win the race.","I dislike cheating for own profit. So it is good story for me because Sue and Rebecca that they are fair and square were champion.",2,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"270","20/04/2018 22:15:29","saki","Alissa","C.J.Moore","Macmillan","other","There is a girl who likes reading. Her father hands over Alissa to the fat man. Alissa doesn't want to go with him because she wants to go to school. But she must obey her
 father and she goes with the fat man. They arrive a house in which a thin man and his wife live. Alissa is forced to work fifteen hours a day in the house. Then, she is taken a clothes shop because the wife doesn't like Alissa. In the shop,she makes clothes with five other girls for twelve hours a day. After a while, the owner knows that she can read and write. So, she works in the shop. She serves the customer who is rich woman. One day, she chases the woman because the woman leaves her purse. The shop owner shouts at Alissa who leave the shop, but the customer says """" Alissa is honest girl."""" The customer who is impressed Alissa's action takes over Alissa who is like slave. Alissa is going to be happy.","I hope that Alissa has a happy life as much as she had bitter experience.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"271","23/05/2018 13:35:19","saki","The Umbrella","Clare Harris","Macmillan","romance","Carla goes to the market and find the red umbrella which is ten dollars. But the shop owner gives Carla seven dollars for it. Then, she goes to a cake shop and leaves her red umbrella near the door. In the shop, there is young woman. The woman bring red umbrella and Carla is veay
angry. The woman's umbrella has a pattern of yellow ducks and black. Then, a young man speaks to Carla. The man talks by mistake because of Carla's umbrella. At first, Carla is very angry, but Carla and the man have coffee together. She know that the man names Paul and young woman names Marisa. She enjoy talking with Paul and they get very close. Then, she meet Marisa who steals Carla's umbrella. Carla says that I'm happy because she wants to let Marisa regret she steals the umbrella.","I think it is romantic story because their encounter  is a chance. At first, Carla is thought unfortunately woman but she has nice encounter. I think their encounter is destiny.",4,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"272","20/05/2018 13:03:06","sit","Tales of Ten Worlds","Arthur C. Clark","Macmillan","science fiction","This is a story of a man who works in space station. He is the Station Supervisor. He likes his job, but he sometimes get bored inside space station. Then someone called him on the radio from Satellite Control Office. The man said there is a small satellite is coming toward the station. That's dangerous he said. The man offered him to go out and bring it in. He accepted the man's offer. On his way to the spaceship, he met their cat, Tommy. Tommy seems to play with him, but he was in a hurry and could not stop to play with her. He ride his tiny spaceship. When he started his work in space, he heard s strange noise. He thought something was outside and it alive tried to get into his spaceship. Then, he felt something touched him softly on the back of his neck. He was panicked and hit his head on the control panel. He fainted and fell forward. Sometimes later, he woke up. He was back in the space station. His colleague were playing with three kittens. Then he remembered the cat. He completely made a mistake.Tommy became a mother! She had put her babies in the locker in spaceship. They had made those strange noise. One of them had patted his on the neck. He had been knocked out by a kitten !!","I enjoyed reading this book. Firstly, I thought this story is horror. However, when I finished reading this book, I laughed a lot. Because I believed invador entered his space ship. I made same mistake with him. I knew when I panicked, it is important to calm down myself.",3,"Saitama","Male",4,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"273","02/06/2018 03:51:21","alice","Billy and the Queen","Stepher Rabley","Penguin","other","The hero of the story is Billy Parker. He has got brown hair, green eyes and a small nose. He has a sister. Her name is Roxanne. His bike is very old. So he want to a new bike. But new bike is so expensive. He and his sister go to grandmather's house. He ask grandmother, """"I want to get a lot of money. Grandmather says """" Send us a photo of you and the Queen together, so you can get the first prize is  500. """" they can buy two new bikes.  The next day of Monday, they go to Brighton station. There is only five minutes away from Gran's house. They can't watch the Queen there. They find the Queen is standing next to a house they go to take a picture the Queen together. But at that moment, three very tall man stand in front of him and Roxanna. The three tall man is not take a picture is not take a picture there. Southey can't take a picture with the Queen.  They can try again on wednesday. The Queen is going to London. They take a train to London. Palace magazine says """"The film starts at 7.30"""" There are hundreds of people outside the cinema. Everyone is waiting to see a the Queen. Roxanna is take a picture, but suddenly she puts the camera above her head. She only gets a picture ob Billy's right ear.  Friday afternoon, they go to outside a new hospital. Because they get a picture with the Queen. But, the Queen has a cold so they can't picture together. Billy is very angry. Just a moment, Roxanna got on idea. Billy is follow Roxanna. There are a lot of famous people in Madame Tussaud's. Pop stars- sports sttars- would leaders. They find the Queen there. Billy is take a picture with the Queen.  Two weeks later, Grandmather and her neighbor talk at place magazine. It looks a beautiful photo. There is the Queen and Billy together.f","The story is wonderful story. Because it takes a picture with the Queen. It get a first prize 500. But I think it takes a picture with the Queen is difficult. So Roxanna' s idea is very good. The Queen's exhibitation is not move. The magazine 's say """" Send a photo of you and the Queen together. """" The Queen was not move is good.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"274","02/05/2018 11:40:26","alice","Alice's Adventures in Wonderland","LEWIS CARROLL","Oxford","fantasy","This is the story of Alice's dream.
One hot summer day, Alice was very boring.
Her sister was reading a book, but Alice had nothing to do.
All of the sudden, a white rabbit was run past her.
She was not surprised.
She fellow it down a rubbit-hole and arrived in """"wonderland ."""" 
Wanderland was very interesting.
There ware a lot of strange animals.
For example, Caterpillar blowing smoke and cat that can erase the body. 
She had a good time there.
After a while, she was woke up.
She was lying next to her sister under the tree. 
She was satisfied with the dream. 
And she told the wonderful dream to her sister.","I have never made this kind of experience.
I also want to """"Wonderland"""" 
This book showed me a world of dreams.",2,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"275","22/04/2018 11:51:24","alice","The House on the Hill","Elizabeth Laird","Macmillan","young adult","The hero of the story is Paul and Maria.
Paul is economically poor man.
Maria is rich woman.
One day, They were met near the river.
The young couple fell in love with each other very soon.
But they was not possible to get married. 
Because he had not the money. Eventually,Maria was married another rich man. 
He was very sad. He thought Maria everyday. 
One day,Newspaper was attracted him attention. 
''Write a story and win a prize"""" here. 
He applied for the article. 
His story was chosen by examination. 
He was became rich. 
He still loves her.
He got to meet to see her in long time. 
But she was not what she seems. she loved money than he also. 
He was quite to get married to her. He had no regrets.
","I like him. 
Money is scary.",2,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"276","04/05/2018 14:09:46","alice","The Missing Coins","John Escoot","Pearson","science fiction","The hero of the story isPete and Carla.
They were student.
They were learning in Bath.
There was a very old city in England.
One day, They went little shop.
There were working a shop keeper and a woman employee.
Pete and Carla looked old coins and stamps there.
They left the shop soon.
After they had left the shop.
Shopkeeper noticed that there was no coins.
He was chasing them.
And he said please return the coins stole them.
But they told him that it is not stealing.
In fact, the coins was stole employees of the woman of the shop, which is put a coin.","I thought not good to doubt the people. 
I thought that can not safely in people who are familiar.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"277","11/05/2018 14:45:06","alice","Five Plays for Today","Tonya Trappe","Penguin","other","The here of the story is Paul, Judy, Sue, Oliver, Jane, and reo.  Each of the six different personality.  Paul is shy and likes reading.  Judy has not friends in order to quiet girl.  Sue lie to a her boyfriend in order to hide the other one of the boyfriend.  Oliver is afraid of men.  Because they come bully him and steal his money.  Jane and Reo are not good and emotional expression.  Because they were convinced that do not talk to each other.  This story is to do things in a haphazard, random way in order to solve the six issue.","This book was fun for reading. I was impressed to read this book is it is good to cause what action.  I also want to be able to cause something act like this six people.",2,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"278","24/05/2018 02:19:50","atsushi","TEN LONG YEARS","Alan Battersby","Cambridge","historical fiction","Nat Marley was Dete18IC147R@rikkyo.ac.jpctive. He is aprivate investigator now.  He helps people. He has a woman assistant. she is stella. One evening,  he went bar and sat alone. He drinked a beer . A man sat in front of him and said, “Drinking beer after ten years is good.” Nat Marley bought the man a drink and gave name card. Next morning, the man visited Nat`s office. He is Jorge. He sold drug in four friends. He was boss in the group. he asked Nat to find others menber to open a restaurant. He wanted maney. Nat found his friend. But he didn`t Jorge money.
So Jorge gave up the money. he worked to make his dreams come true.   ","a",4,"Saitama","Male",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"279","02/06/2018 17:21:14","minami","Billy Budd","Herman Melville","Macmillan","biography","1797, Britain and France were at war. Edward Vere was the captain of a British war ship. He did not have enough sailors to fight battles. There were some men, most of them were old. But there was one young man. His name was William Budd. People called him Billy Budd. Lieutenant Ratcliffe was Edward Vere's officer. He brought Billy Budd back to the HMS Indomitable.They must fight for their king and country. Billy Budd became a foretopman on HMS Indomitable. The foretopman were the best sailors on the Indomitable. John Claggart was the ship's policeman. Nobody liked him. He was not good man. Claggart didn't like Billy. He said to the captain Billy was one of the mutinies. Captain Vere found it lie. Billy found out that Claggart was his enemy. Billy were angry and hit the master-at-arms. Claggart fell to the floor. He was dead. Captain Vere thought that Billy must be hung. He was very sad. The trial happened. This is very difficult. But it was decided that Billy would be hung. Mr.Claggart's funeral was happen at midnight. And Billy was execute. He died. After few days, Indomitable were fighting in a battle. Captain Vere was injured and died. His last words ware 'Billy Budd, Billy Budd.' 
","I'm regretful because Billy died. He was very good man and loved by many people. His friends were sad. So I am sad too. I think Captain Vere were bitter. He decided Billy's trial. But when Captain Vere died, he said 'Billy Budd, Billy Budd.' So I think he was very sad and liked Billy. Also I think Claggarrt was a most bud man. Because of his lie, Claggart and Billy died. So I don't like Claggart.",5,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"280","27/04/2018 06:04:46","minami","Northanger Abbey","Jane Austen","Macmillan","romance","1802, Catherine was looking forward to stay in the city of Bath for six weeks with Mr and Mrs Allen. Catherine was 17 years old. It was a day of travel. She went to a ball. But there wasn't a partner who dances with her. Allen introduced a young man to Catherine. He is Mr Henry Tilley. They danced together. On the next day, she couldn't meet him. But she met Isabella there. She found out that John of Isabella's elder brother and James of Catherine's elder brother are a friend of a university. Catherine and Isabella were on good terms immediately, and it was. James and Isabella promised marriage.  Catherine met Henry after a long time, and she was on good terms with Henry's younger sister, too, and it was. She is Eleanor.  Catherine is invited by the  general who are Henry and Eleanor's father to No Sanger and Abi which are Henry's parents' home. Catherine liked the residence where she stayed very much. She liked horror story. She solved a mystery in ","I found out that difficulty of the human relations was commonness of all nations. Catherine is very cute. So I want to meet Catherine.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"281","04/05/2018 09:25:40","minami","Jane Eyre","Florence Well","Macmillan","romance","Jane Eyre’s parents died. she lived with her aunt and uncle,Mr.and Mrs.Reed. But her uncle died in 1825. Her aunt Reed didn’t like her. So she was unhappy. Furthermore,John and Eliza were unkind to her. She wanted to be alone. She came to Lowood school. She met Ms. Temple and Helen there . They are very kind. But Helen suffered from tuberculosis and died. After Jane went to Lowood school , she was employed as tutor. Mr. Rochester make a proposal to her. But he had a wife who was crazy. Bigamy is crime. So Jane left there. She was helped by Sent John, Diana and Mary. They were Jane’s cousins. John wanted to go to India with Jane.But  John didn’t have feeling of love. So Jane left John’s house. She heard that Mrs Rochester died and Mr.Rochester lost his one arm and was blind because of fire. So she visited Mr.Rochester and get married.","l think that there’s not happiness at first. But it will surely visit. So it is important to believe happiness of future.",2,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"282","18/05/2018 13:57:38","minami","The Trumpet-Major","Thomas Hardy","Macmillan","romance","    1804,Britain was at war with France. Mrs Martha Garland and her daughter,Anne lived in the mill house at Overcombe. Mr,Loveday is the owner of the mill. Mr.Loveday’s sons John and Robert are sailor on a trading-ship. Anne go to the party at Mr.Loveday’s house. Suddenly Festus come to the party. He love Anne. 
    John is in love with Anne. But Anne can’t talk about this. Sometimes they met secretly each other. Anne is in love with Robert. But he say” I’m going to get marry . The lady ‘s name is Matilda. John knew that Matilda hades many lovers and she can’t be Robert ‘s wife. John tell Robert the truth. Robert can’t believe that. John can’t tell Anne the truth because she must not think bad things about Robert.
   Robert comes to fill in love with Anne. Anne don’t want Robert to go to the war. But He do. He wants to sail on the victory. He is alive. But Anne hears that Robert will marry with the lady. But Robert don’t love the lady. John knew that. So he go away from the mill. Anne and Robert will marry. John is a good man.","I think John is very kind. Actually he loved Anne. But he wishes their happiness. I think there is not the good man in the real world.",5,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"283","20/04/2018 17:50:18","minami","The Last Of Mohicans","James Fenimore Cooper","Macmillan","biography"," In 1757, England and France fought a war at the USA. Commander Munro of England army has a daughter of 2 people, Cora and Alice. Cora and Alice wanted to meet Munro. So Magua and Duncan guided 2 people .But Magua is Huron. Huron fought against Munro formerly. Huron has formed an alliance with the French troops. They met a Chingachgook, Uncas and Hawk -eye on the way.They found out that Magua is a enemy. And Mohicans and Huron came to fight. There were much French army, but they could arrive at the fort where Munro is here. The British were killed much there. Cora and Alice were being taken by Magua. Other 5 people went to help, but Uncas was caught. Duncan helped Uncas.Cora has been killed by Huron finally. Magua got angry. And he killed Uncas. He ran away, but Magua was killed by Hawk - eye. Mohican died out in this way.","I think it's regrettable that a quarrel happens by folk difference. Now,many people are also sacrifice  by ethnic conflict. I wish that the peaceful world visits.",3,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"284","17/05/2018 14:03:53","tmk","The man in the Iron Mask","Alexandre Dumas","Macmillan","historical fiction","The main character of this story is four men.
Their name are D'Artagnan,Aramis,Porthos,Athos.
They were soldiers in the King's Musketeers.
Louis XIV become the     King of France.
He has a twin brother.
His name is Pilippe.
He was driven in the place,because it may be happening a quarrel.
And he was put in the  Bastile prison.
Though he isn't committing a sin.
Aramis wasn't supporting a Louis XIV.
So he tried to help Philippe from the Bastille prison and put Louis XIV in there instead of him.
The beginning worked.
But the plan comes out.
Louis XIV went out of the prison and he punished person about the plan.
And he made my brother put on an iron  mask.
Never see his face.","It is difficult for me to read English.
But it is wonderful.",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"285","01/06/2018 11:25:10","tmk","L.A.Raid","Philip Prowse","Macmillan","action adventure","Lenny Samuel is a detective in Los Angeles.
One day, he was dazzled a beautiful woman of blond hair.
Accidentaly, he met a robbery put mask of a duck this time.
please do soon, he received a request what a bank robber is caugh from Catter is president of the bank. Catter's bank is attacked five times a week. Lenny always can't a bank robber.
A few days ago , he found a beautiful woman of blond hair and he chased woman.Than he ignored a red light and was caught by the police.That was reported to a newspaper big and there isn't his job.
When he's in trouble , that beautiful woman of blond hair comes to meet Lenny.Moreover , there are two same people of face.They told him.Actually they received a request what a bank robber is did from Catter.Because Catter wasn't to take himself many money.
They handed Lenny an envelope to charge and asked him submitting to a police.
And he submitted to a police it.
Catter is catched and Lenny could be worked a job now in Los Angeles.","It's easy and exciting for me to read this story. This story is a well organized passage.
And I think that Lenny  Samuel isn't perfect,but he is so charming.
So I like the person who looks like him.
I would like to read the book this auther wrote.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"286","18/05/2018 14:05:14","tmk","L.A.Detective","Philip Prowse","Macmillan","action adventure","The story of main charactor is Len.He's a detective in Los Angels.Len isn't busy and no work today.
Than Len was attacked by the man who doesn't know.
Len wakes up. And an old man is standing.He's Mr Blame.He's a very rich and bad man.
He asked Len to find his daughter, because he was send threatening letter what his daughter is caught.Len doesn't like Blane. But he think that helping her.
They arranged to meet and went to a place in threatening letter. And they tried to exchange her for money.But she resists and runs away with money by bus.The bus is going to San Francisco.Len decides to drive to San Francisco by car.
Several days  latter, he is in Francisco.And he find her in the building where is a school for poor children.She speak him what she doesn't want to go home.The money is for the school.
And she was handed a papers what her father is a criminal.
Len takes the papers to police.
So her father is at the police station.","It was short sentence.
Because It's difficult for me to translate.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"287","29/04/2018 17:39:57","tmk","Washington Square","Henry James","Macmillan","romance","This story is set in New York City 1847 to1866.
Austin Sloper is a rich doctor. His wife is so beautiful and intelli gent .She bore my daughter and passed  away a little.Her daughter name is Catherine.She isn't similar to a mother.
She's neither beautiful nor intelligent , but she's very gentle.
Because her father is anxious about her if she get married any one.
Such time,she was invited the party of many young men gather.
So she meets Morris.He is young and very cool man.
Soon, they are com ing to love each other. They are com ing to think their marriage. And she introduced him to my father. Her father doesn't like Morris because he doesn't have a job and money. He assummed that Morris was the money aim.
And Morris found his job.But they parted because there are missing many times.
A few years ago, her father passed away.
Morris had tried to get back Catherine , but she haven't tried to this.
Because she isn't former Catherine.
She has her will in her life.","I think that ending isn't like.",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"288","20/04/2018 22:19:37","tmk","The Man in the Iron Mask","Alexander Dumas","Macmillan","historical fiction","The main character of this story is four men.
Their name are D'Artagnan,Aramis,Porthos,Athos.
They were soldiers in the King's Musketeers.
Louis XIV become the     King of France.
He has a twin brother.
His name is Pilippe.
He was driven in the place,because it may be happening a quarrel.
And he was put in the  Bastile prison.
Though he isn't committing a sin.
Aramis wasn't supporting a Louis XIV.
So he tried to help Philippe from the Bastille prison and put Louis XIV in there instead of him.
The beginning worked.
But the plan comes out.
Louis XIV went out of the prison and he punished person about the plan.
And he made my brother put on an iron  mask.
Never see his face.","It is difficalt for me to read this book.
But it is exciting.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"289","11/05/2018 11:50:08","tmk","Little woman","Louis M.Alcott","Macmillan","children's literature","This story of main character is four people.
Meg is eldest daughter of a March family.She is sixteen years old.She's working as a private teacher.
Jo is second daughter.She is fifteen years old. She's working at aunt's house.
Beth is third daughter.She doesn't go to school.
Amy is fourth daughter. She is twenteen years old.She goes to school.
Their father went to a war because there are no enough money.
Four sisters tried to live strenuously.
For example, They give their mother  a christmas present and be provided the dinner for Lawrence of neighbor.
They spend this time modesting and enjoy ing.
But  their father return to this country from the war.Because he were sick.
They gave a letter from their father.
A letter is written what he is Washington now.
Their mother prepared money qu ickly and goes to Washington.
Four sisters lives strenuously ,but such time Beth becomes sick.
After all , Beth recovered , like that their father returned to their home.
Everyone's wish come true.","I read it when I am elementary school.Because it is easy for  me to read.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"290","17/05/2018 14:19:00","tmk","Washington Square","Henry James","Macmillan","children's literature","This story is set in New York City 1847 to1866.
Austin Sloper is a rich doctor. His wife is so beautiful and intelli gent .She bore my daughter and passed  away a little.Her daughter name is Catherine.She isn't similar to a mother.
She's neither beautiful nor intelligent , but she's very gentle.
Because her father is anxious about her if she get married any one.
Such time,she was invited the party of many young men gather.
So she meets Morris.He is young and very cool man.
Soon, they are com ing to love each other. They are com ing to think their marriage. And she introduced him to my father. Her father doesn't like Morris because he doesn't have a job and money. He assummed that Morris was the money aim.
And Morris found his job.But they parted because there are missing many times.
A few years ago, her father passed away.
Morris had tried to get back Catherine , but she haven't tried to this.
Because she isn't former Catherine.
She has her will in her life.","It is difficult for me to understand character.
so I don't like it.",1,"Saitama","Female",2,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
"291","17/05/2018 13:56:02","tmk","Little women","Louisa May Alcott","Macmillan","children's literature","This story of main character is four people.
Meg is eldest daughter of a March family.She is sixteen years old.She's working as a private teacher.
Jo is second daughter.She is fifteen years old. She's working at aunt's house.
Beth is third daughter.She doesn't go to school.
Amy is fourth daughter. She is twenteen years old.She goes to school.
Their father went to a war because there are no enough money.
Four sisters tried to live strenuously.
For example, They give their mother  a christmas present and be provided the dinner for Lawrence of neighbor.
They spend this time modesting and enjoying.
But  their father return to this country from the war.Because he were sick.
They gave a letter from their father.
A letter is written what he is Washington now.
Their mother prepared money quickly and goes to Washington.
Four sisters lives strenuously ,but such time Beth becomes sick.
After all , Beth recovered , like that their father returned to their home.
Everyone's wish come true.","I read it in japanese when I was elementary school.
Because it is easy for me to understand.",1,"Saitama","Female",3,"",NA,"Niiza period 4 (3:00pm to 4:30pm)"
